,Team_Name,Player_Name,Position_Name,Price,Games,Average_Score,Last_Score,Variation,Desarme,Goal,Assist,Clean_Sheet,Falta_Sofrida,Finalização_Fora,Finalização_Defd,Finalização_Trave,Defesa_Dificil,Defesa_Penalti,Gol_Contra,Cartao_Vermelho,Cartao_Amarelo,Gol_Sofrido,Penalti_Perdido,Falta_Cometida,Impedimento,Passe_Incompleto
27,America-MG,Meio-Campo,Geovane ,1.04,1.0,-0.5,-0.5,-0.96,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
28,America-MG,Meio-Campo,Zé Ricardo ,2.65,1.0,-1.2,-1.2,-2.35,0.0,0,0,0,1.0,2.0,0.0,0,0.0,0,0,0,1.0,0,0.0,2.0,0,0
29,America-MG,Atacante,Bruno Nazário ,6.34,0.0,5.1,5.1,2.34,3.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
30,America-MG,Atacante,Rodolfo José ,7.24,1.0,3.4,3.4,0.24,1.0,0,0,0,2.0,2.0,1.0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0
31,America-MG,Atacante,Ademir ,6.27,1.0,2.0,2.0,-0.73,0.0,0,0,0,4.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
32,America-MG,Atacante,Kawê ,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
33,America-MG,Atacante,Léo Passos ,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
34,America-MG,Atacante,Marcelo Toscano ,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
35,America-MG,Atacante,Ribamar ,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
36,America-MG,Atacante,Lohan ,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
37,America-MG,Atacante,Leandro Carvalho ,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
38,America-MG,Atacante,Carlos Alberto ,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
39,America-MG,Atacante,Luiz Fernando ,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
40,America-MG,Atacante,Vitinho ,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
41,America-MG,Tecnico,Felipe Azevedo ,6.34,1.0,5.1,5.1,2.34,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0
